source,model,dataset_group,dataset,task,metric_name,metric_value,lower_is_better
AOM_v0/tabpfn_comparison_per_dataset,AOM-compact-simpls-covariance-numpy,GRAPEVINE_LeafTraits,LMA_spxyG70_30_byCultivar_ASD,regression,RMSEP,0.3098774365028794,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-compact-simpls-covariance-numpy,LUCAS,LUCAS_pH_Organic_1763_LiuRandomOrganic,regression,RMSEP,0.4683217258034163,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-compact-simpls-covariance-numpy,COLZA,N_woOutlier,regression,RMSEP,0.3417090507763308,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-compact-simpls-covariance-numpy,COLZA,C_woOutlier,regression,RMSEP,2.5781812668491764,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-compact-simpls-covariance-numpy,COLZA,N_wOutlier,regression,RMSEP,0.3429315105853032,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-compact-simpls-covariance-numpy,BERRY,brix_groupSampleID_stratDateVar_balRows,regression,RMSEP,4.360670385671456,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-compact-simpls-covariance-numpy,ECOSIS_LeafTraits,Chla+b_spxyG_block2deg,regression,RMSEP,46.38155006768061,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-compact-simpls-covariance-numpy,ECOSIS_LeafTraits,Chla+b_spxyG_species,regression,RMSEP,50.78026849355085,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-compact-simpls-covariance-numpy,LUCAS,LUCAS_SOC_Cropland_8731_NocitaKS,regression,RMSEP,4.886152291677484,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-default-nipals-adjoint-numpy,PLUMS,Firmness_spxy70,regression,RMSEP,0.3770677218964058,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-default-nipals-adjoint-numpy,PEACH,Brix_spxy70,regression,RMSEP,2.018176164662046,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-default-nipals-adjoint-numpy,BEER,Beer_OriginalExtract_60_KS,regression,RMSEP,0.2041832245698669,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-default-nipals-adjoint-numpy,BEER,Beer_OriginalExtract_60_YbaseSplit,regression,RMSEP,0.2107115974147592,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-default-nipals-adjoint-numpy,BISCUIT,Biscuit_Sucrose_40_RandomSplit,regression,RMSEP,4.346934040836874,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-default-nipals-adjoint-numpy,BISCUIT,Biscuit_Fat_40_RandomSplit,regression,RMSEP,0.5490983541729934,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-default-nipals-adjoint-numpy,IncombustibleMaterial,TIC_spxy70,regression,RMSEP,3.092131547331423,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-default-nipals-adjoint-numpy,CORN,Corn_Oil_80_ZhengChenPelegYbaseSplit,regression,RMSEP,0.0221767524674988,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-default-nipals-adjoint-numpy,CORN,Corn_Starch_80_ZhengChenPelegYbaseSplit,regression,RMSEP,0.1694680967921089,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-default-nipals-adjoint-numpy,GRAPEVINE_LeafTraits,WUEinst_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,regression,RMSEP,1.5559010794745662,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-default-nipals-adjoint-numpy,GRAPEVINE_LeafTraits,An_spxyG70_30_byCultivar_ASD,regression,RMSEP,3.904052294157023,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-default-nipals-adjoint-numpy,GRAPEVINE_LeafTraits,An_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,regression,RMSEP,4.353367958873348,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-default-nipals-adjoint-numpy,GRAPEVINE_LeafTraits,An_spxyG70_30_byCultivar_MicroNIR,regression,RMSEP,4.342701659250161,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-default-nipals-adjoint-numpy,GRAPEVINE_LeafTraits,An_spxyG70_30_byCultivar_NeoSpectra,regression,RMSEP,5.524703973348429,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-default-nipals-adjoint-numpy,DIESEL,DIESEL_bp50_246_b-a,regression,RMSEP,3.2392441601603856,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-default-nipals-adjoint-numpy,DIESEL,DIESEL_bp50_246_hla-b,regression,RMSEP,2.7299217516730865,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-default-nipals-adjoint-numpy,DIESEL,DIESEL_bp50_246_hlb-a,regression,RMSEP,3.7028092269063935,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-default-nipals-adjoint-numpy,MALARIA,Malaria_Sporozoite_229_Maia,regression,RMSEP,35459.12504496326,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-default-nipals-adjoint-numpy,PHOSPHORUS,V25_spxyG,regression,RMSEP,0.3414635160305277,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-default-nipals-adjoint-numpy,PHOSPHORUS,LP_spxyG,regression,RMSEP,0.1728182123039682,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-default-nipals-adjoint-numpy,PHOSPHORUS,Pi_spxyG,regression,RMSEP,0.1995011306179031,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-default-nipals-adjoint-numpy,PHOSPHORUS,NP_spxyG,regression,RMSEP,0.1241455025049701,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-default-nipals-adjoint-numpy,PHOSPHORUS,MP_spxyG,regression,RMSEP,0.0193104629979034,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-default-nipals-adjoint-numpy,MILK,Milk_Fat_1224_KS,regression,RMSEP,0.1088748356704677,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-default-nipals-adjoint-numpy,AMYLOSE,Rice_Amylose_313_YbasedSplit,regression,RMSEP,1.8872509364111647,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-default-nipals-adjoint-numpy,TABLET,Escitalopramt_310_Zhao,regression,RMSEP,0.3722321369439038,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-default-nipals-adjoint-numpy,QUARTZ,Quartz_spxy70,regression,RMSEP,3.3915181732067243e-09,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-default-nipals-adjoint-numpy,WOOD_density,WOOD_Density_402_Olale,regression,RMSEP,0.1392575584438161,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-default-nipals-adjoint-numpy,WOOD_density,WOOD_N_402_Olale,regression,RMSEP,0.0504005592490464,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-default-nipals-adjoint-numpy,MALARIA,Malaria_Oocist_333_Maia,regression,RMSEP,8634.717302626463,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-default-nipals-adjoint-numpy,ALPINE,ALPINE_P_291_KS,regression,RMSEP,0.0673304408295094,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-default-nipals-adjoint-numpy,DarkResp,Rd25_GTtestSite,regression,RMSEP,0.2040336712896285,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-default-nipals-adjoint-numpy,DarkResp,Rd25_XSBNtestSite,regression,RMSEP,0.2636621588493365,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-default-nipals-adjoint-numpy,DarkResp,Rd25_CBtestSite,regression,RMSEP,0.24722866703895,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-default-nipals-adjoint-numpy,DarkResp,Rd25_spxy70,regression,RMSEP,0.1802349854499946,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-default-nipals-adjoint-numpy,MANURE21,All_manure_CaO_SPXY_strat_Manure_type,regression,RMSEP,7.689144687644411,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-default-nipals-adjoint-numpy,MANURE21,All_manure_Total_N_SPXY_strat_Manure_type,regression,RMSEP,1.7226059052206846,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-default-nipals-adjoint-numpy,MANURE21,All_manure_K2O_SPXY_strat_Manure_type,regression,RMSEP,2.506858594170727,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-default-nipals-adjoint-numpy,MANURE21,All_manure_MgO_SPXY_strat_Manure_type,regression,RMSEP,0.7168578848596983,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-default-nipals-adjoint-numpy,MANURE21,All_manure_P2O5_SPXY_strat_Manure_type,regression,RMSEP,2.7181724835994707,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-default-nipals-adjoint-numpy,FUSARIUM,Fv_Fm_grp70_30,regression,RMSEP,0.0332806883930885,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-default-nipals-adjoint-numpy,GRAPEVINES,grapevine_chloride_556_KS,regression,RMSEP,962.748146765652,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-default-nipals-adjoint-numpy,BEEFMARBLING,Beef_Marbling_RandomSplit,regression,RMSEP,72.78278528303186,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-default-nipals-adjoint-numpy,MILK,Milk_Lactose_1224_KS,regression,RMSEP,0.0579541920544823,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-default-nipals-adjoint-numpy,MILK,Milk_Urea_1224_KS,regression,RMSEP,4.252640828548336,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-default-nipals-adjoint-numpy,BERRY,ph_groupSampleID_stratDateVar_balRows,regression,RMSEP,0.3513128408267453,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-default-nipals-adjoint-numpy,BERRY,ta_groupSampleID_stratDateVar_balRows,regression,RMSEP,1.87331437311998,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-default-nipals-adjoint-numpy,ECOSIS_LeafTraits,Ccar_spxyG_block2deg,regression,RMSEP,81.25415965345452,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-default-nipals-adjoint-numpy,GRAPEVINE_LeafTraits,LMA_spxyG70_30_byCultivar_ASD,regression,RMSEP,0.3099387942566557,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-default-nipals-adjoint-numpy,LUCAS,LUCAS_pH_Organic_1763_LiuRandomOrganic,regression,RMSEP,0.4578914547887714,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-default-nipals-adjoint-numpy,COLZA,N_woOutlier,regression,RMSEP,0.3393929425576861,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-default-nipals-adjoint-numpy,COLZA,C_woOutlier,regression,RMSEP,2.327531223099358,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-default-nipals-adjoint-numpy,COLZA,N_wOutlier,regression,RMSEP,0.3481335738414483,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-default-nipals-adjoint-numpy,BERRY,brix_groupSampleID_stratDateVar_balRows,regression,RMSEP,4.1629026505997855,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-default-nipals-adjoint-numpy,ECOSIS_LeafTraits,Chla+b_spxyG_block2deg,regression,RMSEP,45.39112303504521,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-default-nipals-adjoint-numpy,ECOSIS_LeafTraits,Chla+b_spxyG_species,regression,RMSEP,50.78026849355031,True
AOM_v0/tabpfn_comparison_per_dataset,AOM-default-nipals-adjoint-numpy,LUCAS,LUCAS_SOC_Cropland_8731_NocitaKS,regression,RMSEP,5.186874935549919,True
AOM_v0/tabpfn_comparison_per_dataset,POP-simpls-covariance-numpy,PLUMS,Firmness_spxy70,regression,RMSEP,0.3075696021134862,True
AOM_v0/tabpfn_comparison_per_dataset,POP-simpls-covariance-numpy,PEACH,Brix_spxy70,regression,RMSEP,0.999732420087685,True
AOM_v0/tabpfn_comparison_per_dataset,POP-simpls-covariance-numpy,BEER,Beer_OriginalExtract_60_KS,regression,RMSEP,1.8020488175084584,True
AOM_v0/tabpfn_comparison_per_dataset,POP-simpls-covariance-numpy,BEER,Beer_OriginalExtract_60_YbaseSplit,regression,RMSEP,0.8131788125619965,True
AOM_v0/tabpfn_comparison_per_dataset,POP-simpls-covariance-numpy,BISCUIT,Biscuit_Sucrose_40_RandomSplit,regression,RMSEP,4.838187065881693,True
AOM_v0/tabpfn_comparison_per_dataset,POP-simpls-covariance-numpy,BISCUIT,Biscuit_Fat_40_RandomSplit,regression,RMSEP,2.035336417603899,True
AOM_v0/tabpfn_comparison_per_dataset,POP-simpls-covariance-numpy,IncombustibleMaterial,TIC_spxy70,regression,RMSEP,4.554751601351778,True
AOM_v0/tabpfn_comparison_per_dataset,POP-simpls-covariance-numpy,CORN,Corn_Oil_80_ZhengChenPelegYbaseSplit,regression,RMSEP,0.1603656473140736,True
AOM_v0/tabpfn_comparison_per_dataset,POP-simpls-covariance-numpy,CORN,Corn_Starch_80_ZhengChenPelegYbaseSplit,regression,RMSEP,0.787584488525021,True
AOM_v0/tabpfn_comparison_per_dataset,POP-simpls-covariance-numpy,GRAPEVINE_LeafTraits,WUEinst_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,regression,RMSEP,1.7341190418834105,True
AOM_v0/tabpfn_comparison_per_dataset,POP-simpls-covariance-numpy,GRAPEVINE_LeafTraits,An_spxyG70_30_byCultivar_ASD,regression,RMSEP,3.451019126332185,True
AOM_v0/tabpfn_comparison_per_dataset,POP-simpls-covariance-numpy,GRAPEVINE_LeafTraits,An_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,regression,RMSEP,4.177014690712271,True
AOM_v0/tabpfn_comparison_per_dataset,POP-simpls-covariance-numpy,GRAPEVINE_LeafTraits,An_spxyG70_30_byCultivar_MicroNIR,regression,RMSEP,4.1663827437574685,True
AOM_v0/tabpfn_comparison_per_dataset,POP-simpls-covariance-numpy,GRAPEVINE_LeafTraits,An_spxyG70_30_byCultivar_NeoSpectra,regression,RMSEP,4.451894568122056,True
AOM_v0/tabpfn_comparison_per_dataset,POP-simpls-covariance-numpy,DIESEL,DIESEL_bp50_246_b-a,regression,RMSEP,11.134580923201671,True
AOM_v0/tabpfn_comparison_per_dataset,POP-simpls-covariance-numpy,DIESEL,DIESEL_bp50_246_hla-b,regression,RMSEP,16.782243789117185,True
AOM_v0/tabpfn_comparison_per_dataset,POP-simpls-covariance-numpy,DIESEL,DIESEL_bp50_246_hlb-a,regression,RMSEP,14.3387986823669,True
AOM_v0/tabpfn_comparison_per_dataset,POP-simpls-covariance-numpy,MALARIA,Malaria_Sporozoite_229_Maia,regression,RMSEP,34119.494311564005,True
AOM_v0/tabpfn_comparison_per_dataset,POP-simpls-covariance-numpy,PHOSPHORUS,V25_spxyG,regression,RMSEP,0.2521910820267898,True
AOM_v0/tabpfn_comparison_per_dataset,POP-simpls-covariance-numpy,PHOSPHORUS,LP_spxyG,regression,RMSEP,0.1873916403215897,True
AOM_v0/tabpfn_comparison_per_dataset,POP-simpls-covariance-numpy,PHOSPHORUS,Pi_spxyG,regression,RMSEP,0.1608227877735238,True
AOM_v0/tabpfn_comparison_per_dataset,POP-simpls-covariance-numpy,PHOSPHORUS,NP_spxyG,regression,RMSEP,0.1419149266079284,True
AOM_v0/tabpfn_comparison_per_dataset,POP-simpls-covariance-numpy,PHOSPHORUS,MP_spxyG,regression,RMSEP,0.02003940902873,True
AOM_v0/tabpfn_comparison_per_dataset,POP-simpls-covariance-numpy,MILK,Milk_Fat_1224_KS,regression,RMSEP,0.1543575947361076,True
AOM_v0/tabpfn_comparison_per_dataset,POP-simpls-covariance-numpy,AMYLOSE,Rice_Amylose_313_YbasedSplit,regression,RMSEP,5.323802664312729,True
AOM_v0/tabpfn_comparison_per_dataset,POP-simpls-covariance-numpy,TABLET,Escitalopramt_310_Zhao,regression,RMSEP,2.364135280213264,True
AOM_v0/tabpfn_comparison_per_dataset,POP-simpls-covariance-numpy,QUARTZ,Quartz_spxy70,regression,RMSEP,4.632316676065561e-09,True
AOM_v0/tabpfn_comparison_per_dataset,POP-simpls-covariance-numpy,WOOD_density,WOOD_Density_402_Olale,regression,RMSEP,0.1624630251228978,True
AOM_v0/tabpfn_comparison_per_dataset,POP-simpls-covariance-numpy,WOOD_density,WOOD_N_402_Olale,regression,RMSEP,0.0659980875181029,True
AOM_v0/tabpfn_comparison_per_dataset,POP-simpls-covariance-numpy,MALARIA,Malaria_Oocist_333_Maia,regression,RMSEP,8101.175506584576,True
AOM_v0/tabpfn_comparison_per_dataset,POP-simpls-covariance-numpy,ALPINE,ALPINE_P_291_KS,regression,RMSEP,0.1006903060232505,True
AOM_v0/tabpfn_comparison_per_dataset,POP-simpls-covariance-numpy,DarkResp,Rd25_GTtestSite,regression,RMSEP,0.4259242378067027,True
AOM_v0/tabpfn_comparison_per_dataset,POP-simpls-covariance-numpy,DarkResp,Rd25_XSBNtestSite,regression,RMSEP,0.3886710021618169,True
AOM_v0/tabpfn_comparison_per_dataset,POP-simpls-covariance-numpy,DarkResp,Rd25_CBtestSite,regression,RMSEP,0.3628022215573137,True
AOM_v0/tabpfn_comparison_per_dataset,POP-simpls-covariance-numpy,DarkResp,Rd25_spxy70,regression,RMSEP,0.2584301434255781,True
AOM_v0/tabpfn_comparison_per_dataset,POP-simpls-covariance-numpy,MANURE21,All_manure_CaO_SPXY_strat_Manure_type,regression,RMSEP,13.169697665026252,True
AOM_v0/tabpfn_comparison_per_dataset,POP-simpls-covariance-numpy,MANURE21,All_manure_Total_N_SPXY_strat_Manure_type,regression,RMSEP,3.203798521812651,True
AOM_v0/tabpfn_comparison_per_dataset,POP-simpls-covariance-numpy,MANURE21,All_manure_K2O_SPXY_strat_Manure_type,regression,RMSEP,3.59252727638258,True
AOM_v0/tabpfn_comparison_per_dataset,POP-simpls-covariance-numpy,MANURE21,All_manure_MgO_SPXY_strat_Manure_type,regression,RMSEP,1.805172142483089,True
AOM_v0/tabpfn_comparison_per_dataset,POP-simpls-covariance-numpy,MANURE21,All_manure_P2O5_SPXY_strat_Manure_type,regression,RMSEP,6.15569926738711,True
AOM_v0/tabpfn_comparison_per_dataset,POP-simpls-covariance-numpy,FUSARIUM,Fv_Fm_grp70_30,regression,RMSEP,0.0350443566782395,True
AOM_v0/tabpfn_comparison_per_dataset,POP-simpls-covariance-numpy,GRAPEVINES,grapevine_chloride_556_KS,regression,RMSEP,1481.6602151419752,True
AOM_v0/tabpfn_comparison_per_dataset,POP-simpls-covariance-numpy,BEEFMARBLING,Beef_Marbling_RandomSplit,regression,RMSEP,98.65721397961585,True
AOM_v0/tabpfn_comparison_per_dataset,POP-simpls-covariance-numpy,MILK,Milk_Lactose_1224_KS,regression,RMSEP,0.1618783300271523,True
AOM_v0/tabpfn_comparison_per_dataset,POP-simpls-covariance-numpy,MILK,Milk_Urea_1224_KS,regression,RMSEP,5.179991990142262,True
AOM_v0/tabpfn_comparison_per_dataset,POP-simpls-covariance-numpy,BERRY,ph_groupSampleID_stratDateVar_balRows,regression,RMSEP,0.4608383449456909,True
AOM_v0/tabpfn_comparison_per_dataset,POP-simpls-covariance-numpy,BERRY,ta_groupSampleID_stratDateVar_balRows,regression,RMSEP,2.465453767476691,True
AOM_v0/tabpfn_comparison_per_dataset,POP-simpls-covariance-numpy,ECOSIS_LeafTraits,Ccar_spxyG_block2deg,regression,RMSEP,39.15864702769852,True
AOM_v0/tabpfn_comparison_per_dataset,POP-simpls-covariance-numpy,GRAPEVINE_LeafTraits,LMA_spxyG70_30_byCultivar_ASD,regression,RMSEP,0.774095380995194,True
AOM_v0/tabpfn_comparison_per_dataset,POP-simpls-covariance-numpy,LUCAS,LUCAS_pH_Organic_1763_LiuRandomOrganic,regression,RMSEP,1.1124736391832324,True
AOM_v0/tabpfn_comparison_per_dataset,POP-simpls-covariance-numpy,COLZA,N_woOutlier,regression,RMSEP,1.379842475358007,True
AOM_v0/tabpfn_comparison_per_dataset,POP-simpls-covariance-numpy,COLZA,C_woOutlier,regression,RMSEP,2.759043605194155,True
AOM_v0/tabpfn_comparison_per_dataset,POP-simpls-covariance-numpy,COLZA,N_wOutlier,regression,RMSEP,1.392259042109866,True
AOM_v0/tabpfn_comparison_per_dataset,POP-simpls-covariance-numpy,BERRY,brix_groupSampleID_stratDateVar_balRows,regression,RMSEP,5.4010323423955775,True
AOM_v0/tabpfn_comparison_per_dataset,POP-simpls-covariance-numpy,ECOSIS_LeafTraits,Chla+b_spxyG_block2deg,regression,RMSEP,27.781819434275693,True
AOM_v0/tabpfn_comparison_per_dataset,POP-simpls-covariance-numpy,ECOSIS_LeafTraits,Chla+b_spxyG_species,regression,RMSEP,33.74543032446264,True
AOM_v0/tabpfn_comparison_per_dataset,POP-simpls-covariance-numpy,LUCAS,LUCAS_SOC_Cropland_8731_NocitaKS,regression,RMSEP,7.1123248899126255,True
AOM_v0/tabpfn_comparison_per_dataset,POP-nipals-adjoint-numpy,PLUMS,Firmness_spxy70,regression,RMSEP,0.3675716183573173,True
AOM_v0/tabpfn_comparison_per_dataset,POP-nipals-adjoint-numpy,PEACH,Brix_spxy70,regression,RMSEP,0.9997324200877462,True
AOM_v0/tabpfn_comparison_per_dataset,POP-nipals-adjoint-numpy,BEER,Beer_OriginalExtract_60_KS,regression,RMSEP,1.624438857764653,True
AOM_v0/tabpfn_comparison_per_dataset,POP-nipals-adjoint-numpy,BEER,Beer_OriginalExtract_60_YbaseSplit,regression,RMSEP,0.8123305680952287,True
AOM_v0/tabpfn_comparison_per_dataset,POP-nipals-adjoint-numpy,BISCUIT,Biscuit_Sucrose_40_RandomSplit,regression,RMSEP,1.93848616630794,True
AOM_v0/tabpfn_comparison_per_dataset,POP-nipals-adjoint-numpy,BISCUIT,Biscuit_Fat_40_RandomSplit,regression,RMSEP,2.0353364176039,True
AOM_v0/tabpfn_comparison_per_dataset,POP-nipals-adjoint-numpy,IncombustibleMaterial,TIC_spxy70,regression,RMSEP,4.557233478115758,True
AOM_v0/tabpfn_comparison_per_dataset,POP-nipals-adjoint-numpy,CORN,Corn_Oil_80_ZhengChenPelegYbaseSplit,regression,RMSEP,0.1603656473140736,True
AOM_v0/tabpfn_comparison_per_dataset,POP-nipals-adjoint-numpy,CORN,Corn_Starch_80_ZhengChenPelegYbaseSplit,regression,RMSEP,0.787584488525021,True
AOM_v0/tabpfn_comparison_per_dataset,POP-nipals-adjoint-numpy,GRAPEVINE_LeafTraits,WUEinst_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,regression,RMSEP,1.7341190418834105,True
AOM_v0/tabpfn_comparison_per_dataset,POP-nipals-adjoint-numpy,GRAPEVINE_LeafTraits,An_spxyG70_30_byCultivar_ASD,regression,RMSEP,3.451019126332185,True
AOM_v0/tabpfn_comparison_per_dataset,POP-nipals-adjoint-numpy,GRAPEVINE_LeafTraits,An_spxyG70_30_byCultivar_MicroNIR_NeoSpectra,regression,RMSEP,4.177014690712271,True
AOM_v0/tabpfn_comparison_per_dataset,POP-nipals-adjoint-numpy,GRAPEVINE_LeafTraits,An_spxyG70_30_byCultivar_MicroNIR,regression,RMSEP,4.1663827437574685,True
AOM_v0/tabpfn_comparison_per_dataset,POP-nipals-adjoint-numpy,GRAPEVINE_LeafTraits,An_spxyG70_30_byCultivar_NeoSpectra,regression,RMSEP,4.451894568122056,True
AOM_v0/tabpfn_comparison_per_dataset,POP-nipals-adjoint-numpy,DIESEL,DIESEL_bp50_246_b-a,regression,RMSEP,11.523020904374231,True
AOM_v0/tabpfn_comparison_per_dataset,POP-nipals-adjoint-numpy,DIESEL,DIESEL_bp50_246_hla-b,regression,RMSEP,16.782243789117185,True
AOM_v0/tabpfn_comparison_per_dataset,POP-nipals-adjoint-numpy,DIESEL,DIESEL_bp50_246_hlb-a,regression,RMSEP,14.3387986823669,True
AOM_v0/tabpfn_comparison_per_dataset,POP-nipals-adjoint-numpy,MALARIA,Malaria_Sporozoite_229_Maia,regression,RMSEP,33934.39483016067,True
AOM_v0/tabpfn_comparison_per_dataset,POP-nipals-adjoint-numpy,PHOSPHORUS,V25_spxyG,regression,RMSEP,0.2521910820267898,True
AOM_v0/tabpfn_comparison_per_dataset,POP-nipals-adjoint-numpy,PHOSPHORUS,LP_spxyG,regression,RMSEP,0.1873916403215897,True
AOM_v0/tabpfn_comparison_per_dataset,POP-nipals-adjoint-numpy,PHOSPHORUS,Pi_spxyG,regression,RMSEP,0.1608227877735238,True
AOM_v0/tabpfn_comparison_per_dataset,POP-nipals-adjoint-numpy,PHOSPHORUS,NP_spxyG,regression,RMSEP,0.1419149266079284,True
AOM_v0/tabpfn_comparison_per_dataset,POP-nipals-adjoint-numpy,PHOSPHORUS,MP_spxyG,regression,RMSEP,0.02003940902873,True
AOM_v0/tabpfn_comparison_per_dataset,POP-nipals-adjoint-numpy,MILK,Milk_Fat_1224_KS,regression,RMSEP,0.1066433407999539,True
AOM_v0/tabpfn_comparison_per_dataset,POP-nipals-adjoint-numpy,AMYLOSE,Rice_Amylose_313_YbasedSplit,regression,RMSEP,5.323802664312729,True
AOM_v0/tabpfn_comparison_per_dataset,POP-nipals-adjoint-numpy,TABLET,Escitalopramt_310_Zhao,regression,RMSEP,2.364135280213264,True
AOM_v0/tabpfn_comparison_per_dataset,POP-nipals-adjoint-numpy,QUARTZ,Quartz_spxy70,regression,RMSEP,0.1338537754672566,True
AOM_v0/tabpfn_comparison_per_dataset,POP-nipals-adjoint-numpy,WOOD_density,WOOD_Density_402_Olale,regression,RMSEP,0.1624630251228978,True
AOM_v0/tabpfn_comparison_per_dataset,POP-nipals-adjoint-numpy,WOOD_density,WOOD_N_402_Olale,regression,RMSEP,0.0659980875181029,True
AOM_v0/tabpfn_comparison_per_dataset,POP-nipals-adjoint-numpy,MALARIA,Malaria_Oocist_333_Maia,regression,RMSEP,8101.175506584578,True
AOM_v0/tabpfn_comparison_per_dataset,POP-nipals-adjoint-numpy,ALPINE,ALPINE_P_291_KS,regression,RMSEP,0.1006903060232505,True
